,0,1,2,3
395,,695.0,1184.0,624.0
396,,696.0,1185.0,625.0
397,,697.0,1186.0,626.0
398,,698.0,1187.0,627.0
399,,4208.0,1192.0,628.0
400,,700.0,1193.0,629.0
401,,701.0,1194.0,630.0
402,,4209.0,1195.0,631.0
403,,703.0,1198.0,632.0
404,,705.0,1200.0,633.0
405,,708.0,1201.0,634.0
406,,709.0,1202.0,635.0
407,,710.0,1203.0,636.0
408,,711.0,1205.0,637.0
409,,712.0,1206.0,638.0
410,,714.0,1207.0,639.0
411,,716.0,1210.0,640.0
412,,717.0,1212.0,641.0
413,,720.0,1215.0,642.0
414,,721.0,1216.0,643.0
415,,727.0,1219.0,644.0
416,,728.0,1221.0,645.0
417,,730.0,1222.0,646.0
418,,733.0,1223.0,647.0
419,,734.0,1224.0,648.0
420,,737.0,1228.0,649.0
421,,738.0,1230.0,650.0
422,,739.0,1231.0,651.0
423,,740.0,1233.0,652.0
424,,741.0,1235.0,653.0
425,,745.0,1236.0,654.0
426,,746.0,1237.0,655.0
427,,751.0,1238.0,656.0
428,,752.0,1240.0,657.0
429,,753.0,1241.0,4608.0
430,,754.0,1242.0,659.0
431,,755.0,1244.0,660.0
432,,756.0,1246.0,661.0
433,,4221.0,1247.0,662.0
434,,761.0,1248.0,663.0
435,,763.0,1251.0,664.0
436,,766.0,1252.0,665.0
437,,769.0,1253.0,666.0
438,,771.0,1255.0,668.0
439,,772.0,1256.0,669.0
440,,773.0,1261.0,670.0
441,,775.0,1262.0,781.0
442,,4225.0,1263.0,783.0
443,,779.0,1264.0,824.0
444,,782.0,1267.0,4646.0
445,,4226.0,1274.0,867.0
446,,784.0,1278.0,877.0
447,,788.0,1279.0,883.0
448,,4227.0,1282.0,891.0
449,,792.0,1284.0,897.0
450,,793.0,1286.0,906.0
451,,794.0,1287.0,911.0
452,,795.0,1288.0,918.0
453,,796.0,1290.0,923.0
454,,4228.0,1291.0,928.0
455,,798.0,1292.0,930.0
456,,799.0,1294.0,2627.0
457,,4230.0,1295.0,934.0
458,,804.0,1297.0,935.0
459,,805.0,1298.0,937.0
460,,806.0,1299.0,938.0
461,,807.0,1300.0,942.0
462,,808.0,1307.0,946.0
463,,809.0,1312.0,948.0
464,,810.0,1317.0,949.0
465,,4231.0,1318.0,952.0
466,,812.0,1322.0,954.0
467,,4232.0,1323.0,955.0
468,,815.0,1327.0,956.0
469,,818.0,1328.0,957.0
470,,4233.0,1332.0,958.0
471,,822.0,1333.0,959.0
472,,823.0,1337.0,2633.0
473,,4234.0,1338.0,961.0
474,,830.0,1341.0,962.0
475,,832.0,1342.0,964.0
476,,834.0,1343.0,965.0
477,,839.0,1344.0,966.0
478,,840.0,1349.0,967.0
479,,4238.0,1350.0,968.0
480,,845.0,1351.0,969.0
481,,846.0,1357.0,970.0
482,,847.0,1364.0,971.0
483,,4239.0,1365.0,972.0
484,,851.0,1366.0,973.0
485,,853.0,1368.0,974.0
486,,854.0,1371.0,976.0
487,,4241.0,1372.0,977.0
488,,866.0,1373.0,2651.0
489,,4243.0,1374.0,2656.0
490,,878.0,1376.0,2657.0
491,,4245.0,1377.0,2662.0
492,,880.0,1379.0,2664.0
493,,4246.0,1380.0,2668.0
494,,4251.0,1382.0,2669.0
495,,4261.0,1387.0,2671.0
496,,4262.0,1388.0,1232.0
497,,4265.0,1389.0,1239.0
498,,989.0,1390.0,1243.0
499,,991.0,1393.0,1245.0
500,,996.0,1395.0,1249.0
501,,1000.0,1396.0,1254.0
502,,1006.0,1402.0,1257.0
503,,1010.0,1404.0,1258.0
504,,1015.0,1405.0,1266.0
505,,1016.0,1406.0,1268.0
506,,1017.0,1408.0,1269.0
507,,1018.0,1410.0,1270.0
508,,1020.0,1412.0,1271.0
509,,1025.0,1413.0,1272.0
510,,1026.0,1414.0,1314.0
511,,1032.0,1416.0,1397.0
512,,1033.0,1417.0,1403.0
513,,1036.0,1420.0,1411.0
514,,1041.0,1422.0,1440.0
515,,1042.0,1424.0,1464.0
516,,1044.0,1425.0,1483.0
517,,1045.0,1426.0,1485.0
518,,4278.0,1427.0,1488.0
519,,1048.0,1428.0,1494.0
520,,4279.0,1429.0,1496.0
521,,1051.0,1431.0,1505.0
522,,1059.0,1432.0,1510.0
523,,1064.0,1433.0,1528.0
524,,1066.0,1434.0,1529.0
525,,1069.0,1444.0,1534.0
526,,1074.0,1445.0,1539.0
527,,1077.0,1446.0,1543.0
528,,1079.0,1447.0,1546.0
529,,1082.0,1449.0,1547.0
530,,1085.0,1450.0,1553.0
531,,1088.0,1452.0,1555.0
532,,1089.0,1454.0,1556.0
533,,1090.0,1456.0,1564.0
534,,1091.0,1460.0,1565.0
535,,1096.0,1463.0,1566.0
536,,1099.0,1465.0,1568.0
537,,4289.0,1467.0,1569.0
538,,1108.0,1471.0,1573.0
539,,1109.0,1472.0,1574.0
540,,1113.0,1473.0,1576.0
541,,1124.0,1476.0,1581.0
542,,1128.0,1478.0,1583.0
543,,1129.0,1481.0,1585.0
544,,1138.0,1482.0,1586.0
545,,1141.0,1487.0,1590.0
546,,1145.0,1489.0,1597.0
547,,1149.0,1490.0,1604.0
548,,1157.0,1491.0,1607.0
549,,1158.0,1492.0,1608.0
550,,1159.0,1493.0,1610.0
551,,1162.0,1497.0,1613.0
552,,1165.0,1498.0,1615.0
553,,1166.0,1500.0,1617.0
554,,1170.0,1502.0,1620.0
555,,1171.0,1507.0,1621.0
556,,1173.0,1514.0,1627.0
557,,1176.0,1515.0,1628.0
558,,1180.0,1516.0,1629.0
559,,1188.0,1517.0,1631.0
560,,1189.0,1518.0,1632.0
561,,1190.0,1519.0,1634.0
562,,1191.0,1520.0,1635.0
563,,1196.0,1522.0,1639.0
564,,1197.0,1535.0,1644.0
565,,1199.0,1548.0,1645.0
566,,4309.0,1550.0,1646.0
567,,1204.0,1551.0,1648.0
568,,4310.0,1554.0,1651.0
569,,1208.0,1557.0,1653.0
570,,1209.0,1561.0,1654.0
571,,1211.0,1562.0,1657.0
572,,1213.0,1572.0,1658.0
573,,1214.0,1575.0,1659.0
574,,4312.0,1577.0,1661.0
575,,1217.0,1578.0,1662.0
576,,1218.0,1587.0,1664.0
577,,1220.0,1589.0,1666.0
578,,1225.0,1594.0,1667.0
579,,1226.0,1599.0,1668.0
580,,1227.0,1601.0,1671.0
581,,1229.0,1603.0,1673.0
582,,4315.0,1611.0,1675.0
583,,4316.0,1616.0,1677.0
584,,4318.0,1630.0,1679.0
585,,4320.0,1637.0,1681.0
586,,4321.0,1640.0,1684.0
587,,1275.0,1647.0,1685.0
588,,1276.0,1650.0,1686.0
589,,1277.0,1652.0,1687.0
590,,1280.0,1665.0,1690.0
591,,1281.0,1676.0,1691.0
592,,1283.0,1703.0,1692.0
593,,1285.0,1708.0,1693.0
594,,1289.0,1714.0,1694.0
595,,4327.0,1721.0,1696.0
596,,1293.0,1731.0,1697.0
597,,1296.0,1732.0,1701.0
598,,1301.0,1733.0,1702.0
599,,1302.0,1739.0,1704.0
600,,1303.0,1755.0,1706.0
601,,1304.0,1795.0,1707.0
602,,1305.0,1837.0,1709.0
603,,1306.0,1838.0,1710.0
604,,1308.0,1851.0,1711.0
605,,1309.0,1852.0,1712.0
606,,1310.0,1855.0,1713.0
607,,1311.0,1860.0,1716.0
608,,1313.0,1867.0,1717.0
609,,1315.0,1868.0,1718.0
610,,1316.0,1869.0,1719.0
611,,1319.0,1871.0,1723.0
612,,1320.0,1872.0,1724.0
613,,1321.0,1873.0,1725.0
614,,1325.0,1874.0,1726.0
615,,1326.0,1875.0,1727.0
616,,1329.0,1876.0,1728.0
617,,1330.0,1878.0,1729.0
618,,1335.0,1880.0,1730.0
619,,1336.0,1883.0,1734.0
620,,1339.0,1884.0,1735.0
621,,1345.0,1890.0,1736.0
622,,1346.0,1892.0,1737.0
623,,1347.0,1895.0,1738.0
624,,1348.0,1903.0,1740.0
625,,1352.0,1904.0,1742.0
626,,1354.0,1908.0,1744.0
627,,1355.0,1914.0,1745.0
628,,1358.0,1923.0,1747.0
629,,1359.0,1926.0,1748.0
630,,1360.0,1941.0,1749.0
631,,1361.0,1944.0,1750.0
632,,1362.0,1951.0,1751.0
633,,1367.0,1954.0,1752.0
634,,1370.0,1960.0,1753.0
635,,1378.0,1963.0,1754.0
636,,1381.0,1969.0,1756.0
637,,1383.0,1972.0,1757.0
638,,1385.0,1974.0,1758.0
639,,1386.0,1975.0,1759.0
640,,1392.0,1981.0,1760.0
641,,1394.0,1986.0,1761.0
642,,1400.0,1989.0,1762.0
643,,1401.0,1991.0,1763.0
644,,4349.0,1997.0,1764.0
645,,1407.0,2001.0,1765.0
646,,3457.0,2002.0,1766.0
647,,3458.0,2008.0,1767.0
648,,4351.0,2010.0,1768.0
649,,3460.0,2015.0,1769.0
650,,3462.0,2017.0,1770.0
651,,3464.0,2018.0,1771.0
652,,4352.0,2020.0,1772.0
653,,1418.0,2029.0,1773.0
654,,1419.0,2038.0,1774.0
655,,3466.0,2040.0,1776.0
656,,3470.0,2043.0,1778.0
657,,1423.0,2044.0,1779.0
658,,3472.0,2046.0,1780.0
659,,3474.0,2053.0,1781.0
660,,3475.0,2060.0,1782.0
661,,3476.0,2076.0,1783.0
662,,1430.0,2080.0,1784.0
663,,3480.0,2082.0,1785.0
664,,3481.0,2085.0,1786.0
665,,3482.0,2095.0,1787.0
666,,3483.0,2098.0,1789.0
667,,1436.0,2102.0,1790.0
668,,3484.0,2126.0,1791.0
669,,1438.0,2150.0,1792.0
670,,1439.0,2151.0,1793.0
671,,3485.0,2153.0,1794.0
672,,3486.0,2154.0,1796.0
673,,3487.0,2156.0,1797.0
674,,3490.0,2157.0,1798.0
675,,3491.0,2158.0,1799.0
676,,3494.0,2159.0,1800.0
677,,1448.0,2160.0,1801.0
678,,1451.0,2163.0,1802.0
679,,3499.0,2164.0,1803.0
680,,1453.0,2165.0,1804.0
681,,3500.0,2167.0,1805.0
682,,3501.0,2168.0,1806.0
683,,3503.0,2169.0,1807.0
684,,3504.0,2171.0,1808.0
685,,1462.0,2172.0,1809.0
686,,3511.0,2173.0,1810.0
687,,3512.0,2175.0,1811.0
688,,3513.0,2176.0,1812.0
689,,1466.0,2178.0,1813.0
690,,3515.0,2179.0,1814.0
691,,1468.0,2181.0,1815.0
692,,1469.0,2182.0,1817.0
693,,3516.0,2185.0,1818.0
694,,3519.0,2186.0,1819.0
695,,3520.0,2187.0,1821.0
696,,3523.0,2190.0,1822.0
697,,1477.0,2193.0,1823.0
698,,1479.0,2194.0,1824.0
699,,3527.0,2195.0,1825.0
700,,3529.0,2197.0,1826.0
701,,3530.0,2199.0,1827.0
702,,3534.0,2200.0,1828.0
703,,3535.0,2201.0,1829.0
704,,3538.0,2202.0,1830.0
705,,1495.0,2203.0,1831.0
706,,3543.0,2204.0,1832.0
707,,3544.0,2208.0,1833.0
708,,3549.0,2209.0,1834.0
709,,3550.0,2210.0,1835.0
710,,3552.0,2212.0,1836.0
711,,1509.0,2213.0,1839.0
712,,3561.0,2214.0,1840.0
713,,3562.0,2217.0,1841.0
714,,3564.0,2218.0,1842.0
715,,3565.0,2222.0,1843.0
716,,3567.0,2224.0,1844.0
717,,1521.0,2225.0,1845.0
718,,3569.0,2227.0,1846.0
719,,3570.0,2229.0,1847.0
720,,3571.0,2230.0,1848.0
721,,3573.0,2231.0,1849.0
722,,3576.0,2233.0,1850.0
723,,3577.0,2234.0,1853.0
724,,1530.0,2237.0,1854.0
725,,3580.0,2245.0,1856.0
726,,1533.0,2246.0,1857.0
727,,3581.0,2248.0,1858.0
728,,3584.0,2249.0,1859.0
729,,1538.0,2251.0,1861.0
730,,3586.0,2252.0,1862.0
731,,1540.0,2253.0,1863.0
732,,3588.0,2255.0,1864.0
733,,3590.0,2256.0,1865.0
734,,1544.0,2257.0,1866.0
735,,3594.0,2260.0,1870.0
736,,1552.0,2261.0,3995.0
737,,3602.0,2262.0,1949.0
738,,3605.0,2264.0,4051.0
739,,3608.0,2265.0,2011.0
740,,3612.0,2266.0,2012.0
741,,3614.0,2267.0,2034.0
742,,3616.0,2276.0,2036.0
743,,3617.0,2283.0,4085.0
744,,1570.0,2285.0,4090.0
745,,3618.0,2286.0,2045.0
746,,3621.0,2289.0,
747,,3624.0,2292.0,
748,,3625.0,2293.0,
749,,3626.0,2294.0,
750,,3630.0,2295.0,
751,,3631.0,2296.0,
752,,3633.0,2297.0,
